DATE,Average Wind Speed,PRCP,TMAX,TMIN,Fastest 2 minute wind speed,Fastest 5 second wind speed,Fog/Ice,Heavy/Freezing Fog,Thunder,Smoke/Haze,Power Outage
7/11/2012,3.36,,86,51,13,23,,,,,
7/12/2012,3.13,,89,50,13,25.9,1,1,,,
7/13/2012,5.14,0.17,92,59,30,70.9,1,1,,1,
7/14/2012,2.91,0,90,58,15,25.9,1,1,,,
7/15/2012,8.05,0,95,70,19.9,31.1,1,,,1,
7/16/2012,4.47,0,97,65,16.1,64,,,,,
7/17/2012,9.17,0,102,67,23,85,,,,1,
7/18/2012,5.14,0,90,73,13,36.9,,,1,1,
7/19/2012,6.04,0,83,66,18.1,23,1,,,1,
7/20/2012,8.28,0,83,54,19.9,25.9,,,,,
7/21/2012,3.8,0,91,48,15,19.9,1,,,,
7/22/2012,8.28,0,94,61,19.9,53.9,,,,,
7/23/2012,10.96,0,98,72,25.9,47,,,,1,
7/24/2012,8.28,0,88,61,18.1,23.9,,,,,
7/25/2012,7.61,0,91,48,18.1,30,,,,,
7/26/2012,6.71,0,85,71,19.9,25.1,,,1,,
7/27/2012,2.91,0,86,63,25.1,55.9,1,,1,1,
7/28/2012,8.95,,85,59,16.1,25.1,,,,,
7/29/2012,1.79,,,,40.9,62,1,,,1,
7/30/2012,4.47,,91,57,16.1,45,1,,,,
7/31/2012,7.38,,89,64,29.1,83,1,,1,,
8/1/2012,5.59,,88,55,13,17,,,,,
8/2/2012,3.13,0,94,52,13,108.9,,,,,
8/3/2012,4.7,0,96,59,13,18.1,,,,,
8/4/2012,6.26,0,92,62,23,38.9,1,1,1,1,
8/5/2012,10.51,0,90,61,21,30,1,,,1,
8/6/2012,2.24,0,85,44,13,28,1,1,,,
8/7/2012,5.37,0,92,48,17,28,1,,,,
8/8/2012,5.82,0,90,60,14.1,21.9,,,,,
8/9/2012,5.82,0.23,72,63,16.1,31.1,1,,1,,
8/10/2012,7.16,0.23,71,59,18.1,25.9,1,,,,
8/11/2012,8.95,0.02,72,59,17,31.1,1,,,,
8/12/2012,5.82,0,82,54,15,30,1,,,,
8/13/2012,2.68,0.07,77,60,12.1,14.1,1,,,,
8/14/2012,5.14,0.32,81,56,12.1,15,1,,,1,
8/15/2012,2.24,0,84,51,15,36.9,1,1,,,
8/16/2012,7.38,0.05,83,56,35.1,83,1,1,,1,
8/17/2012,7.83,0,78,59,18.1,36,,,,,
8/18/2012,2.01,0,77,41,40,84.1,1,1,,,
8/19/2012,2.01,0,80,48,18.1,21.9,,,,,
8/20/2012,3.36,0,79,49,12.1,15,1,,,,
8/21/2012,2.91,0,82,48,13,17,1,1,,,
8/22/2012,2.24,0,84,47,12.1,16.1,1,1,,,
8/23/2012,3.13,0,88,47,30,86.1,1,1,,,
8/24/2012,3.36,0,90,50,14.1,17,1,1,,1,
8/25/2012,4.47,0,93,56,14.1,18.1,1,1,,1,
8/26/2012,5.82,0,92,58,18.1,25.9,1,1,,1,
8/27/2012,3.8,0.61,87,63,15,21,1,,,,
8/28/2012,6.93,0,81,54,18.1,23.9,,,,,
8/29/2012,1.34,0,81,50,8.1,21,1,1,,,
8/30/2012,5.37,0,85,48,15,21,1,1,,,
8/31/2012,7.38,0,94,53,28,69.1,1,,,,
9/1/2012,4.7,0,84,66,10.1,14.1,,,,,
9/2/2012,6.04,0,79,68,13,16.1,,,,,
9/3/2012,4.47,0,89,64,12.1,13,1,,,,
9/4/2012,2.01,0,83,63,13,16.1,1,1,,1,
9/5/2012,4.25,,81,59,17,82.1,1,1,,1,
9/6/2012,3.8,,87,62,12.1,17,1,,1,,
9/7/2012,5.37,0.37,94,51,17,23,1,1,,,
9/8/2012,9.4,0.42,72,46,21,28,1,,,,
9/9/2012,3.58,0,73,42,15,19.9,1,,,,
9/10/2012,1.34,0,74,38,8.9,13,1,1,,,
9/11/2012,5.37,0,79,40,18.1,53,1,1,,,
9/12/2012,4.7,0,84,41,16.1,25.9,1,1,,,
9/13/2012,5.37,0,85,50,21,23.9,1,1,,1,
9/14/2012,7.61,0.56,72,49,16.1,21.9,1,,,,
9/15/2012,2.24,0,73,39,12.1,16.1,1,,,,
9/16/2012,3.13,0,77,41,35.1,79,1,1,,,
9/17/2012,4.47,0,76,41,14.1,40.9,1,1,,,
9/18/2012,9.84,0.04,65,37,28,40.9,1,,,,
9/19/2012,6.93,0,67,30,17,33.1,1,,,,
9/20/2012,7.83,0.04,69,40,17,23,1,,1,,
9/21/2012,5.59,0.15,71,38,18.1,25.1,1,,,,
9/22/2012,6.49,0.15,58,37,18.1,23,1,,1,,
9/23/2012,6.26,0,59,34,17,21,1,1,,,
9/24/2012,8.5,0,64,28,23,31.1,1,,,,
9/25/2012,6.93,0,69,42,16.1,23,1,,,,
9/26/2012,4.92,0,70,51,36.9,83,1,,,1,
9/27/2012,5.14,0,66,40,21,44.1,,,,,
9/28/2012,1.12,0,71,41,10.1,14.1,,,,,
9/29/2012,3.58,0,73,36,12.1,44.1,1,1,,,
9/30/2012,6.49,0,67,39,16.1,21,1,,,,
10/1/2012,2.01,0,67,33,25.1,42.9,1,1,,,
10/2/2012,5.82,0.16,68,52,14.1,18.1,1,,,,
10/3/2012,4.47,0.01,67,57,15,19.9,1,,,1,
10/4/2012,8.72,0.02,76,52,21,25.9,1,,,,
10/5/2012,9.4,0.23,62,43,16.1,21,1,,,,
10/6/2012,8.95,0,49,35,23,29.1,1,,,,
10/7/2012,3.13,0.02,48,33,10.1,13,1,,,,
10/8/2012,4.47,0,54,23,21,100,1,1,,,
10/9/2012,6.93,0,62,24,25.1,49,1,,,1,
10/10/2012,11.18,0.13,52,26,33.1,40.9,1,,,,
10/11/2012,9.4,0,62,23,25.1,36,1,,,,
10/12/2012,4.7,0,53,26,15,21.9,1,,,1,
10/13/2012,3.8,0.93,62,22,13,25.9,1,,1,,
10/14/2012,14.54,0.1,70,55,31.1,40,1,,,1,
10/15/2012,13.42,0,55,46,30,33.1,,,,,
10/16/2012,5.82,0,60,30,31.1,81,,,,,
10/17/2012,10.51,0.41,74,51,23.9,38,1,,1,,
10/18/2012,10.29,0.23,61,48,25.9,36.9,1,,1,,
10/19/2012,8.05,0.18,57,45,19.9,25.1,1,,,,
10/20/2012,8.28,0,56,37,17,21.9,1,,,,
10/21/2012,3.58,0,62,28,14.1,16.1,1,1,,,
10/22/2012,2.68,0.26,70,34,8.9,12.1,1,1,1,,
10/23/2012,4.92,0.12,73,58,10.1,17,1,,1,,
10/24/2012,5.14,0.04,77,56,15,21,1,1,,,
10/25/2012,8.72,0,77,48,23,59.9,1,,,,
10/26/2012,9.62,0.05,66,43,21.9,31.1,,,,,
10/27/2012,10.51,0,55,38,18.1,23.9,,,,,
10/28/2012,13.87,0,52,36,25.9,33.1,,,,,
10/29/2012,19.24,0,43,37,32,42.9,,,,,
10/30/2012,21.7,0.08,41,35,32,46.1,1,,,,1
10/31/2012,12.97,0,42,36,19.9,31.1,1,,,,
11/1/2012,11.41,0,50,38,21,28,,,,,
11/2/2012,10.29,0,43,36,19.9,25.9,,,,,
11/3/2012,5.37,0,47,28,12.1,15,,,,,
11/4/2012,3.8,0,41,21,8.9,12.1,,,,,
11/5/2012,1.57,0,44,18,8.9,12.1,1,,,,
11/6/2012,3.13,0,44,21,13,23,,,,,
11/7/2012,4.92,0,50,25,12.1,21.9,,,,,
11/8/2012,0.89,0,49,17,6.9,35.1,1,,,1,
11/9/2012,3.58,0,55,22,13,23.9,1,1,,1,
11/10/2012,6.49,0,64,46,15,21.9,1,,,1,
11/11/2012,13.2,0,69,48,25.9,38,,,,,
11/12/2012,12.97,0.55,60,32,25.9,33.1,1,,,,
11/13/2012,4.92,0,34,22,15,18.1,,,,,
11/14/2012,1.12,0,41,16,8.1,12.1,,,,,
11/15/2012,0.67,0,48,22,8.1,25.9,1,,,,
11/16/2012,0.67,0,53,18,6.9,13,1,,,1,
11/17/2012,2.24,0,53,20,10.1,18.1,1,1,,1,
11/18/2012,3.8,0,55,25,10.1,30,1,1,,1,
11/19/2012,1.57,0,55,24,8.1,10.1,1,1,,1,
11/20/2012,0.67,0,58,34,6.9,19.9,1,1,,1,
11/21/2012,1.57,0,58,27,12.1,18.1,1,1,,1,
11/22/2012,6.71,0.02,61,27,18.1,25.1,1,1,,1,
11/23/2012,16.33,0.08,53,31,31.1,38,1,,,,
11/24/2012,10.74,0,33,29,21.9,29.1,,,,,
11/25/2012,8.95,0,37,26,21,28,1,,,,
11/26/2012,4.92,0,36,23,12.1,19.9,,,,,
11/27/2012,2.91,0,36,14,10.1,14.1,,,,,
11/28/2012,6.93,0,41,16,18.1,25.1,,,,,
11/29/2012,5.59,0,47,17,16.1,25.1,,,,,
11/30/2012,4.92,0,46,29,12.1,16.1,1,,,1,
12/1/2012,6.71,0,55,35,17,25.1,1,1,,1,
12/2/2012,6.71,0.24,58,45,36,116.1,1,1,,,
12/3/2012,5.59,0.01,61,38,17,23.9,1,1,,,
12/4/2012,9.17,0.21,61,38,17,23,1,,,,
12/5/2012,6.93,0,41,25,18.1,25.1,,,,,
12/6/2012,3.58,0,38,19,12.1,15,1,,,,
12/7/2012,1.57,0.06,43,33,6.9,19.9,1,,,,
12/8/2012,7.38,0.17,42,34,15,18.1,1,,,,
12/9/2012,6.49,0.08,38,33,18.1,23,1,1,,,
12/10/2012,7.61,0,41,32,18.1,23,1,1,,,
12/11/2012,6.49,0,37,22,15,21,,,,,
12/12/2012,6.49,0,43,21,8.1,10.1,1,,,,
12/13/2012,6.26,0,44,16,15,21.9,1,,,1,
12/14/2012,2.68,0,48,22,8.9,21,1,,,,
12/15/2012,6.04,0.07,44,27,15,21,1,,,1,
12/16/2012,6.93,0.12,52,42,17,21.9,1,,,,
12/17/2012,5.14,0,43,39,12.1,15,1,,,,
12/18/2012,6.26,0.02,42,32,13,18.1,1,,,1,
12/19/2012,2.91,0,41,28,8.9,33.1,1,,,1,
12/20/2012,12.53,0.91,47,33,23.9,36,1,,,,
12/21/2012,17,0.02,34,30,33.1,45,1,,,,
12/22/2012,12.08,0,35,23,29.1,38,,,,,
12/23/2012,5.37,0,36,15,13,16.1,1,,,1,
12/24/2012,6.26,0.02,34,16,14.1,18.1,1,,,1,
12/25/2012,7.83,0,33,23,14.1,19.9,,,,,
12/26/2012,14.09,0.11,30,26,25.9,40.9,1,1,,,
12/27/2012,8.28,0.01,32,7,18.1,23.9,1,,,1,
12/28/2012,1.34,0,29,2,6.9,8.1,1,,,1,
12/29/2012,6.93,0.07,29,22,13,15,1,,,1,
12/30/2012,8.5,0,29,10,18.1,21.9,1,,,1,
12/31/2012,10.51,0,35,9,21,25.1,1,,,1,
1/1/2013,6.04,0,28,3,16.1,19.9,,,,,
1/2/2013,4.7,0,25,-4,14.1,17,1,,,,
1/3/2013,8.5,0,30,8,16.1,21,,,,1,
1/4/2013,15.43,0,29,21,25.1,33.1,,,,,
1/5/2013,5.82,0,32,8,15,19.9,1,1,,1,
1/6/2013,9.4,0,35,32,21,28,1,,,1,
1/7/2013,8.95,0,33,25,23.9,31.1,,,,,
1/8/2013,4.7,0,34,14,13,17,1,,,1,
1/9/2013,11.86,0,45,16,28,35.1,1,1,,1,
1/10/2013,4.7,0.06,40,18,13,17,1,,,,
1/11/2013,7.83,0.6,58,35,18.1,23.9,1,1,,,
1/12/2013,6.49,0.02,60,43,14.1,19.9,1,1,,,
1/13/2013,9.62,0.63,51,30,18.1,28,1,,,1,
1/14/2013,8.72,0,30,14,23,30,,,,,
1/15/2013,0.89,0,30,8,8.1,10.1,1,,,,
1/16/2013,8.95,0,39,16,25.9,33.1,1,,,,
1/17/2013,10.96,0,38,20,21.9,31.1,,,,,
1/18/2013,10.51,0,34,11,21.9,30,,,,,
1/19/2013,16.11,0,49,34,25.1,35.1,,,,,
1/20/2013,20.22,0,18,4,42.9,55,1,1,,1,1
1/21/2013,8.72,0.01,18,4,21,35.1,1,1,,1,
1/22/2013,8.5,0,10,-8,17,23,1,,,1,
1/23/2013,5.82,0,17,1,16.1,19.9,1,,,,
1/24/2013,5.82,0,20,4,17,21.9,1,,,,
1/25/2013,4.47,0.07,20,13,13,15,1,1,,1,
1/26/2013,4.7,0,26,10,13,17,1,,,1,
1/27/2013,5.82,0.21,30,3,18.1,21.9,1,,,1,
1/28/2013,7.38,0.2,43,30,15,23.9,1,1,,,
1/29/2013,8.05,0.53,57,35,31.1,89.9,1,1,1,,
1/30/2013,12.08,0.53,61,31,31.1,42.9,1,1,,,
1/31/2013,17.9,0,31,16,35.1,44.1,1,,,1,
2/1/2013,11.63,0,18,7,21,25.9,1,,,1,
2/2/2013,7.38,0.01,23,6,14.1,18.1,1,,,1,
2/3/2013,6.71,0,22,-4,19.9,25.1,1,1,,1,
2/4/2013,1.57,0.02,23,14,6.9,8.1,1,,,1,
2/5/2013,5.82,0.01,29,10,16.1,21.9,1,,,1,
2/6/2013,4.03,0,30,4,18.1,23,,,,,
2/7/2013,7.16,0.02,40,24,14.1,23,1,,,,
2/8/2013,12.75,0.23,31,18,25.9,36.9,1,,,1,
2/9/2013,4.25,0,29,3,10.1,13,1,,,1,
2/10/2013,5.82,0.11,42,20,13,19.9,1,,,1,
2/11/2013,18.79,0.01,44,31,36,44.1,1,,,,
2/12/2013,11.41,0,34,27,21.9,31.1,,,,,
2/13/2013,4.47,0,39,26,13,21,1,,,,
2/14/2013,10.96,0,40,25,25.9,35.1,1,,,1,
2/15/2013,10.51,0,34,20,19.9,23.9,,,,,
2/16/2013,5.82,0,27,13,18.1,23,1,,,1,
2/17/2013,7.16,0,27,9,18.1,25.1,1,,,,
2/18/2013,9.17,0,47,13,18.1,25.9,,,,,
2/19/2013,19.24,0.18,46,18,32,38.9,1,,,,
2/20/2013,13.87,0,22,15,23,31.1,,,,,
2/21/2013,7.83,0,26,21,17,23.9,,,,,
2/22/2013,8.5,0.11,33,22,18.1,25.1,1,1,,,
2/23/2013,10.74,0,33,20,21,25.1,,,,,
2/24/2013,7.16,0,37,12,19.9,25.1,1,,,1,
2/25/2013,3.36,0,41,13,8.9,13,1,,,1,
2/26/2013,12.53,0.82,35,26,23.9,35.1,1,1,,,
2/27/2013,6.71,0.3,35,33,14.1,30,1,1,,,
2/28/2013,10.29,0,37,30,19.9,25.1,1,,,,
3/1/2013,11.18,0,30,25,16.1,21,,,,,
3/2/2013,8.05,0,26,23,14.1,17,1,,,,
3/3/2013,6.71,0,30,12,16.1,21,,,,,
3/4/2013,2.91,0,33,9,8.9,29.1,,,,,
3/5/2013,9.62,0,35,20,21,25.9,1,,,,
3/6/2013,7.38,0,40,27,18.1,33.1,,,,,
3/7/2013,5.82,0,37,23,14.1,17,,,,,
3/8/2013,2.01,0,43,18,8.1,14.1,,,,,
3/9/2013,5.14,0,44,21,14.1,18.1,1,,,,
3/10/2013,7.38,0.01,63,33,19.9,38.9,,,,,
3/11/2013,13.2,0.27,54,37,25.1,38,1,,,1,
3/12/2013,11.63,0.01,37,28,19.9,23.9,1,,,1,
3/13/2013,13.65,0,32,24,25.1,31.1,1,,,,
3/14/2013,7.38,0,42,19,16.1,21.9,,,,,
3/15/2013,7.61,0.07,41,30,18.1,89,1,,,1,
3/16/2013,7.61,0.08,34,28,21.9,70.9,1,,,,
3/17/2013,8.72,0,34,21,17,21.9,,,,,
3/18/2013,11.63,0.04,35,22,21.9,28,1,,,1,
3/19/2013,19.01,0,35,23,29.1,38,,,,,
3/20/2013,12.3,0,31,16,21,29.1,,,,1,
3/21/2013,11.63,0,33,14,19.9,25.1,1,,,,
3/22/2013,7.83,0,41,26,16.1,23.9,,,,,
3/23/2013,4.47,0,40,16,12.1,16.1,,,,,
3/24/2013,10.51,0,38,19,23,29.1,,,,,
3/25/2013,12.97,0,41,30,21.9,25.9,,,,1,
3/26/2013,10.51,0,47,33,18.1,23.9,,,,,
3/27/2013,12.53,0,48,29,19.9,31.1,,,,,
3/28/2013,9.17,0,54,30,16.1,23,,,,,
3/29/2013,4.25,0,54,23,13,17,,,,,
3/30/2013,4.7,0,56,20,17,21.9,,,,,
3/31/2013,9.17,0.05,60,27,23.9,68,1,,,1,
4/1/2013,12.75,0,39,20,23,33.1,,,,,
4/2/2013,10.51,0,43,18,23,31.1,,,,,
4/3/2013,6.04,0,43,19,19.9,23.9,,,,,
4/4/2013,5.82,0,56,17,16.1,21,,,,,
4/5/2013,7.61,0,50,31,18.1,23,,,,,
4/6/2013,10.07,0,55,30,18.1,25.1,,,,,
4/7/2013,13.65,0,58,35,31.1,36.9,,,,1,
4/8/2013,9.17,0.18,67,35,29.1,46.1,1,,,1,
4/9/2013,5.82,0,56,43,32,69.1,1,,,1,
4/10/2013,8.95,0.36,48,39,64,86.1,1,,1,,
4/11/2013,12.97,1.26,40,37,23,33.1,1,,1,,
4/12/2013,9.62,0.27,44,36,23.9,31.1,1,,,,
4/13/2013,11.63,0.01,43,35,25.1,32,1,,,,
4/14/2013,5.59,0.01,49,28,17,21.9,,,,,
4/15/2013,8.28,0,69,35,28,38,,,,,
4/16/2013,7.61,0.33,62,47,18.1,25.1,1,,,,
4/17/2013,10.07,0.94,58,41,16.1,23.9,1,,1,,
4/18/2013,10.74,0.71,78,45,36.9,47,1,,1,1,1
4/19/2013,18.57,0.35,59,36,35.1,42.9,1,,,,
4/20/2013,11.41,0,42,27,23,29.1,1,,,,
4/21/2013,5.82,0,47,22,15,18.1,,,,,
4/22/2013,4.25,0,62,30,12.1,16.1,,,,,
4/23/2013,7.83,0.4,71,34,28,36.9,1,,,,
4/24/2013,10.29,0.29,55,32,19.9,25.1,1,,,,
4/25/2013,8.72,0.12,52,27,21.9,29.1,1,,,,
4/26/2013,5.82,0,60,26,17,23,1,,,,
4/27/2013,4.25,0,69,30,16.1,30,1,1,,1,
4/28/2013,4.25,0.22,54,50,13,16.1,1,1,,,
4/29/2013,5.14,0.02,71,50,10.1,15,1,1,,,
4/30/2013,7.38,0,74,51,21,25.9,1,,,1,
5/1/2013,4.7,0,81,45,16.1,21,1,,,1,
5/2/2013,6.04,0,80,51,17,23.9,,,,,
5/3/2013,6.93,0,76,55,19.9,23.9,,,,,
5/4/2013,9.4,0,71,55,18.1,23.9,,,,,
5/5/2013,7.61,0,72,50,17,21.9,,,,,
5/6/2013,5.37,0,74,44,14.1,21,,,,,
5/7/2013,4.92,0,76,47,17,21.9,,,,,
5/8/2013,3.58,0.07,80,48,15,23.9,,,1,,
5/9/2013,2.91,0,80,44,12.1,14.1,1,1,,1,
5/10/2013,9.62,0.24,73,44,18.1,23.9,1,,,,
5/11/2013,8.95,0.02,63,33,23.9,33.1,1,,,,
5/12/2013,13.2,0,50,25,25.1,40,,,,,
5/13/2013,5.82,0,55,21,16.1,21.9,,,,,
5/14/2013,7.16,0,79,41,19.9,29.1,,,,1,
5/15/2013,10.51,0,83,53,25.1,36.9,,,,,
5/16/2013,6.93,0,84,42,17,23,,,,,
5/17/2013,7.61,0,74,49,14.1,23,,,,,
5/18/2013,6.49,0,80,52,13,18.1,,,,,
5/19/2013,3.36,0,85,49,14.1,19.9,,,,,
5/20/2013,7.38,0,90,55,21.9,29.1,1,,,,
